,Distance,Energy,Full Light Spectrum,Humidity (%),IR Spectrum,Luminosity (lux),Pressure (HP-900),Temperature (deg F),Time,Rain
0,0,0,72,39.9810529651404,32,79.6416,933.122661443372,65.1950015423955,17:08:10 - 2019/01/17,0
0,0,0,0,52.8818875290447,0,0,933.49914527555,61.4339846999098,18:08:10 - 2019/01/17,0
0,0,0,2,59.5248665953415,0,8.16,933.569074647848,59.9708399796208,19:08:10 - 2019/01/17,0
0,0,0,2,62.8146270242882,0,8.16,934.050096525881,58.1174642106304,20:08:10 - 2019/01/17,1
0,0,0,0,67.2956699323456,0,0,934.147965950121,55.9158065340322,21:08:10 - 2019/01/17,1
0,0,0,0,68.334157260996,0,0,934.62547384581,55.1883340089909,22:08:10 - 2019/01/17,1
0,0,0,0,69.6752448494577,0,0,934.996196506106,54.3303981359543,23:08:10 - 2019/01/17,1
0,0,0,0,71.5589533877212,0,0,934.393445187306,53.9861766406989,00:08:10 - 2019/01/18,1
0,0,0,0,75.4112477519223,0,0,933.852984385814,52.8055780587562,01:08:10 - 2019/01/18,1
0,0,0,0,76.7301024699603,0,0,933.519426034287,52.0169638577249,02:08:10 - 2019/01/18,1
0,0,0,0,76.2051611502801,0,0,933.195744001658,51.5323815123918,03:08:11 - 2019/01/18,1
0,0,0,0,76.8695367439984,0,0,932.896676833235,50.3832513968938,04:08:11 - 2019/01/18,1
0,0,0,0,80.6353978058904,0,0,932.297909085481,48.818863040279,05:08:11 - 2019/01/18,1
0,0,0,0,79.4142104709293,0,0,932.663914044445,49.9202235208327,06:08:11 - 2019/01/18,1
0,0,0,0,79.1594318467345,0,0,933.086721278905,50.599331515003,07:08:11 - 2019/01/18,1
0,0,0,52,75.5139065135283,22,64.9536,933.44396454759,51.4362806146285,08:08:11 - 2019/01/18,1
0,0,0,95,71.8953878598348,39,126.6432,933.979977163629,52.9051743583506,09:08:11 - 2019/01/18,1
0,0,0,61,66.8929190811954,22,101.6736,934.1225908468,55.9070698554649,10:08:11 - 2019/01/18,1
0,0,0,84,59.087018935888,33,121.9104,934.1967417486,60.7612394051851,11:08:11 - 2019/01/18,0
0,0,0,93,56.3857379864009,37,131.8656,933.752094451155,62.5913459800996,12:08:11 - 2019/01/18,0
0,0,0,93,48.8349845406566,37,131.8656,932.663765661115,63.2093464295494,13:08:11 - 2019/01/18,0
0,0,0,97,49.4008984381462,39,134.8032,932.043565085036,64.3003179729819,14:08:11 - 2019/01/18,0
0,0,0,92,47.711754774585,37,127.7856,932.188851868898,64.8367780493154,15:08:11 - 2019/01/18,0
0,0,0,114,46.2263848359689,46,157.3248,932.403506280987,64.2741066130785,16:08:12 - 2019/01/18,0
0,0,0,88,51.1722346189527,37,111.4656,932.395038256239,63.6601795018723,17:08:12 - 2019/01/18,0
0,0,0,0,59.1942442258306,0,0,932.926311895148,60.7245442858039,18:08:12 - 2019/01/18,0
0,0,0,0,62.8043025409343,0,0,933.667942297973,58.2974422817463,19:08:12 - 2019/01/18,1
0,0,0,0,64.9164814713137,0,0,934.709667658863,57.8507009565609,20:08:12 - 2019/01/18,1
0,0,0,0,69.4956266111906,0,0,935.186864006215,55.9385219004619,21:08:12 - 2019/01/18,1
0,0,0,0,72.4899659531298,0,0,935.404784039205,54.5994854878769,22:08:12 - 2019/01/18,1
0,0,0,0,70.2571792067134,0,0,935.898185815297,55.1842569101602,23:08:12 - 2019/01/18,1
0,0,0,0,75.652941369018,0,0,936.485369410665,52.7345210862634,00:08:12 - 2019/01/19,1
0,0,0,0,79.5600660380047,0,0,936.49660851396,50.3535476830021,01:08:12 - 2019/01/19,1
0,0,0,0,82.2360646363983,0,0,936.79593928444,48.3995209415686,02:08:12 - 2019/01/19,1
0,0,0,0,81.2269816640101,0,0,936.908033839383,48.425147372723,03:08:12 - 2019/01/19,1
0,0,0,0,85.2774941320952,0,0,936.983218538039,46.4006715177092,04:08:13 - 2019/01/19,1
0,0,0,0,86.3122187418999,0,0,937.015249111398,44.7134330573103,05:08:13 - 2019/01/19,1
0,0,0,0,87.5225857324567,0,0,937.138053711754,43.4647595251144,06:08:13 - 2019/01/19,1
0,0,0,0,88.0920389947091,0,0,937.650488771456,43.0372773709431,07:08:13 - 2019/01/19,1
0,0,0,41,89.3858645938981,15,66.912,937.843950002406,43.7798390393354,08:08:13 - 2019/01/19,1
0,0,0,65,76.2575198432306,25,97.92,938.53689203292,47.5596750948597,09:08:13 - 2019/01/19,1
0,0,0,76,57.9882453552281,29,116.0352,938.2023837407,50.3104481860355,10:08:13 - 2019/01/19,1
0,0,0,84,44.1619086516849,33,121.9104,938.184428507002,54.7153912134448,11:08:13 - 2019/01/19,0
0,0,0,83,36.5397354879853,33,117.8304,937.501056664875,59.0354126617331,12:08:13 - 2019/01/19,0
0,0,0,85,28.5747631621171,34,119.2992,936.398433312958,61.7566704247281,13:08:13 - 2019/01/19,0
0,0,0,101,25.3929743398758,41,137.7408,935.259725743465,63.7702668336658,14:08:13 - 2019/01/19,0
0,0,0,93,23.9444270656919,38,125.1744,934.65872084422,65.9510595204586,15:08:13 - 2019/01/19,0
0,0,0,106,26.6104256914436,43,144.7584,934.547528738756,66.4892723852262,16:08:13 - 2019/01/19,0
0,0,0,80,28.0906196156937,34,98.8992,934.258730600602,66.4747103258458,17:08:14 - 2019/01/19,0
0,0,0,0,32.7648311714736,0,0,934.107688077969,62.7602619910441,18:08:14 - 2019/01/19,0
0,0,0,0,35.1290741364041,0,0,934.625077946845,59.9347274945572,19:08:14 - 2019/01/19,0
0,0,0,2,41.2769993007215,0,8.16,934.677769866123,57.0632276536363,20:08:14 - 2019/01/19,0
0,0,0,0,50.2251021198965,0,0,935.067630669657,52.2481893462481,21:08:14 - 2019/01/19,0
0,0,0,0,54.0105636095355,0,0,935.37366173324,50.2568650432706,22:08:14 - 2019/01/19,1
0,0,0,0,56.4782914348724,0,0,935.469668809133,48.9382592485159,23:08:14 - 2019/01/19,1
0,0,0,0,61.2643179764073,0,0,935.319700433774,46.920183676804,00:08:14 - 2019/01/20,1
0,0,0,0,63.3025408626796,0,0,934.906126803955,45.0646241830803,01:08:14 - 2019/01/20,1
0,0,0,0,62.6277848724761,0,0,934.03907798114,43.9318461910545,02:08:14 - 2019/01/20,1
0,0,0,0,64.0581571467614,0,0,934.322057373648,43.122890193639,03:08:14 - 2019/01/20,1
0,0,0,0,65.0752952096884,0,0,933.772062039198,42.2271609451323,04:08:14 - 2019/01/20,1
0,0,0,0,66.4317883415606,0,0,933.667321794227,41.0635355090011,05:08:14 - 2019/01/20,1
0,0,0,0,69.237243761892,0,0,933.622137881981,39.9890237798861,06:08:15 - 2019/01/20,1
0,0,0,0,59.6227761579965,0,0,933.418442617832,41.5754598070828,07:08:15 - 2019/01/20,1
0,0,0,51,64.6271410886803,20,74.256,933.443924946605,40.9680230732272,08:08:15 - 2019/01/20,1
0,0,0,86,43.6615401838023,35,116.688,932.874270373091,46.6627570446835,09:08:15 - 2019/01/20,0
0,0,0,88,37.2864769039503,35,124.848,932.722204853264,51.485787130761,10:08:15 - 2019/01/20,0
0,0,0,81,31.6016112645228,32,116.3616,932.315374869436,57.3730909625764,11:08:15 - 2019/01/20,0
0,0,0,99,25.8506558461347,41,129.5808,931.333442724301,63.2489544539659,12:08:15 - 2019/01/20,0
0,0,0,153,19.2539150433352,66,182.6208,929.769687995199,69.358605519534,13:08:15 - 2019/01/20,0
0,0,0,183,17.4741031271071,80,211.344,928.761665987937,72.831462061774,14:08:15 - 2019/01/20,0
0,0,0,183,16.8299685076761,82,197.9616,927.807620545646,75.0275192537721,15:08:15 - 2019/01/20,0
0,0,0,161,19.4843552431354,71,181.8048,927.900659789983,73.1681501095657,16:08:16 - 2019/01/20,0
0,0,0,97,23.5557038588148,45,94.656,927.931200503293,71.523744208449,17:08:16 - 2019/01/20,0
0,0,0,0,31.730687221146,0,0,927.846181792994,66.4013175660356,18:08:16 - 2019/01/20,0
0,0,0,0,34.3426661293226,0,0,928.315592195218,63.2087639586726,19:08:16 - 2019/01/20,0
0,0,0,0,36.2761315610601,0,0,928.76933910798,60.9301535515245,20:08:16 - 2019/01/20,0
0,0,0,0,43.197211844088,0,0,928.692315216526,57.582773229521,21:08:16 - 2019/01/20,0
0,0,0,0,50.3946277772851,0,0,928.339964105204,54.2785610122749,22:08:16 - 2019/01/20,0
0,0,0,0,44.034666247671,0,0,928.380031235133,55.5546908703796,23:08:16 - 2019/01/20,0
0,0,0,0,49.5893420272334,0,0,928.332732662602,53.4089811182421,00:08:16 - 2019/01/21,0
0,0,0,0,55.665200047556,0,0,927.920020530732,51.2376722691304,01:08:16 - 2019/01/21,1
0,0,0,0,43.3750028584963,0,0,927.462484455957,52.870228281503,02:08:17 - 2019/01/21,0
0,0,0,0,46.4038666732262,0,0,927.10051044368,52.4363151076072,03:08:17 - 2019/01/21,0
0,0,0,0,48.2628820031407,0,0,926.552833858158,50.9942172024913,04:08:17 - 2019/01/21,0
0,0,0,0,50.2130489840825,0,0,926.691698613383,50.0291368797506,05:08:17 - 2019/01/21,1
0,0,0,0,54.356527878424,0,0,926.852915744902,49.0267872242915,06:08:17 - 2019/01/21,1
0,0,0,0,48.9566970043827,0,0,926.846550081038,49.461856318678,07:08:17 - 2019/01/21,0
0,0,0,54,47.5315740042289,25,53.04,926.941685637949,50.0920387453072,08:08:17 - 2019/01/21,0
0,0,0,137,40.2527590687774,62,144.1056,927.107826950898,53.0723331945021,09:08:17 - 2019/01/21,0
0,0,0,179,32.448407563513,81,188.3328,927.138548356646,59.2386900048648,10:08:17 - 2019/01/21,0
0,0,0,182,28.8735176415838,80,207.264,926.553024553989,62.4259249499696,11:08:17 - 2019/01/21,0
0,0,0,214,25.4103076732228,95,237.456,925.476118984329,66.5038344458856,12:08:18 - 2019/01/21,0
0,0,0,96,20.4609237131509,39,130.7232,923.820519745434,69.3300633904129,13:08:18 - 2019/01/21,0
0,0,0,79,23.4328766387622,30,121.584,923.181331583089,68.3223546337209,14:08:18 - 2019/01/21,0
0,0,0,87,25.8928245049037,33,134.1504,922.727231932431,67.3461062107992,15:08:18 - 2019/01/21,0
0,0,0,108,35.1595555752955,43,152.9184,922.577916969536,64.1937251352141,16:08:18 - 2019/01/21,0
0,0,0,246,39.8849566900334,108,281.0304,922.941465486633,62.0589704370891,17:08:18 - 2019/01/21,0
0,0,0,0,47.322916862166,0,0,923.271031733811,58.5741079824558,18:08:18 - 2019/01/21,0
0,0,0,0,48.1774192118694,0,0,923.349910775792,56.5716411863655,19:08:18 - 2019/01/21,0
0,0,0,0,40.5136204192156,0,0,924.099146405952,54.6827745186592,20:08:18 - 2019/01/21,0
0,0,0,0,29.0970976185864,0,0,924.67095885308,53.5452713025425,21:08:18 - 2019/01/21,0
0,0,0,0,27.8448600139695,0,0,925.265135690861,52.3349717916793,22:08:18 - 2019/01/21,0
0,0,0,0,28.2864792303526,0,0,925.741754688387,50.4426588406449,23:08:18 - 2019/01/21,0
0,0,0,0,32.3036997181438,0,0,925.904224994326,48.5602686206895,00:08:18 - 2019/01/22,0
0,0,0,0,40.6961285170197,0,0,926.289711616064,45.6016044243116,01:08:18 - 2019/01/22,0
0,0,0,0,38.3314388121183,0,0,926.553506319696,45.6447026969597,02:08:19 - 2019/01/22,0
0,0,0,0,37.4617276610087,0,0,926.870726212388,46.1310150635851,03:08:19 - 2019/01/22,0
0,0,0,0,41.1110012365114,0,0,927.119345671886,44.5934574866857,04:08:19 - 2019/01/22,0
0,0,0,0,44.4570862811193,0,0,927.3835606301,43.7472244962105,05:08:19 - 2019/01/22,1
0,0,0,0,46.4188265356936,0,0,927.662323071005,43.3651688975043,06:08:19 - 2019/01/22,1
0,0,0,0,50.7984851137251,0,0,928.522721267098,42.5515564792983,07:08:19 - 2019/01/22,1
0,0,0,37,51.3931028321479,14,57.2832,929.525258016733,42.8689638552481,08:08:19 - 2019/01/22,1
0,0,0,59,49.3137345815702,23,86.8224,930.681620271127,44.6534452611431,09:08:19 - 2019/01/22,1
0,0,0,68,47.1992508940161,26,103.4688,931.049422829119,47.0221060963796,10:08:19 - 2019/01/22,1
0,0,0,72,44.8929709999973,28,106.4064,931.340066265164,48.9132151586851,11:08:19 - 2019/01/22,0
0,0,0,73,42.9257197200644,29,103.7952,931.378440553556,50.5661332036113,12:08:19 - 2019/01/22,0
0,0,0,74,40.8104459984554,29,107.8752,931.207312702336,52.5609558224984,13:08:19 - 2019/01/22,0
0,0,0,74,38.9620087742705,29,107.8752,931.118892567818,54.0653882920287,14:08:20 - 2019/01/22,0
0,0,0,78,36.4399417214227,31,110.8128,931.372606027083,54.9670059317797,15:08:20 - 2019/01/22,0
0,0,0,92,35.3945418290073,37,127.7856,931.740322298904,55.7451501626934,16:08:20 - 2019/01/22,0
0,0,0,256,32.2184649252063,117,261.6096,932.383217786123,56.0008435628047,17:08:20 - 2019/01/22,0
0,0,0,0,36.3493721711144,0,0,933.465633624997,52.6652114457168,18:08:20 - 2019/01/22,0
0,0,0,0,39.5113104597242,0,0,934.365361737494,50.767652880336,19:08:20 - 2019/01/22,0
0,0,0,0,42.4768816918121,0,0,935.041589633093,49.4420539522286,20:08:20 - 2019/01/22,0
0,0,0,0,44.7968344675055,0,0,935.274157296066,47.9533887067704,21:08:20 - 2019/01/22,0
0,0,0,0,42.0679114710001,0,0,936.26668607825,47.7798284489865,22:08:20 - 2019/01/22,0
0,0,0,0,44.7896046527922,0,0,936.153201709606,46.3389358761019,23:08:20 - 2019/01/22,0
0,0,0,0,47.2692772061948,0,0,936.460472556438,44.8549577498291,00:08:20 - 2019/01/23,1
0,0,0,0,53.8031356921397,0,0,936.832587796158,42.8276135021122,01:08:20 - 2019/01/23,1
0,0,0,0,58.9949018770301,0,0,937.296718877939,40.5434593144423,02:08:20 - 2019/01/23,1
0,0,0,0,61.8498913612368,0,0,937.705107652389,39.2610387619545,03:08:21 - 2019/01/23,1
0,0,0,0,65.2268194685495,0,0,937.320526377267,37.686272510629,04:08:21 - 2019/01/23,1
0,0,0,0,67.5093837944848,0,0,937.441248512901,36.2472148078644,05:08:21 - 2019/01/23,1
0,0,0,0,70.9163988732345,0,0,937.507845901465,35.3224040691085,06:08:21 - 2019/01/23,1
0,0,0,0,70.7648780230562,0,0,937.581346876597,34.8704833180916,07:08:21 - 2019/01/23,1
0,0,0,38,73.7014829075745,14,61.3632,937.895659128405,35.0026816576941,08:08:21 - 2019/01/23,1
0,0,0,60,60.5002340403489,23,90.9024,938.591496331348,38.8487094661978,09:08:21 - 2019/01/23,1
0,0,0,68,52.8288481917671,27,96.7776,938.951935030778,42.129900648366,10:08:21 - 2019/01/23,1
0,0,0,72,42.438978044535,28,106.4064,938.50656003843,46.0448182766053,11:08:21 - 2019/01/23,0
0,0,0,74,36.7851538666921,30,101.184,937.60346535822,49.4950544089152,12:08:21 - 2019/01/23,0
0,0,0,75,28.5000445902637,30,105.264,936.174617380263,53.2202718172706,13:08:22 - 2019/01/23,0
0,0,0,74,26.3115156599909,29,107.8752,935.126662482191,55.4434441066818,14:08:22 - 2019/01/23,0
0,0,0,72,25.4846518915536,28,106.4064,934.172002781699,57.0410945823027,15:08:22 - 2019/01/23,0
0,0,0,89,23.399549051405,35,128.928,933.421444626458,57.4196869989782,16:08:22 - 2019/01/23,0
0,0,0,316,22.6824283455,146,312.3648,933.30596210877,57.9147706945718,17:08:22 - 2019/01/23,0
0,0,0,1,26.564867056105,0,4.08,933.520618757736,53.932592309791,18:08:22 - 2019/01/23,0
0,0,0,0,29.1389841948427,0,0,933.376694394138,51.4584129376604,19:08:22 - 2019/01/23,0
0,0,0,0,34.7462234694953,0,0,933.659754716595,48.5189168477624,20:08:22 - 2019/01/23,0
0,0,0,0,41.8095164916264,0,0,933.86016006725,45.3709706151701,21:08:22 - 2019/01/23,0
0,0,0,0,49.3677081594695,0,0,933.85919485135,42.2737527242803,22:08:22 - 2019/01/23,1
0,0,0,0,50.2660281967884,0,0,933.857137618145,41.5789541763254,23:08:22 - 2019/01/23,1
0,0,0,0,49.3691512781118,0,0,933.324984059212,41.7571671053794,00:08:23 - 2019/01/24,1
0,0,0,0,54.9188851269906,0,0,933.371513513145,39.3833400215041,01:08:23 - 2019/01/24,1
0,0,0,0,54.5205953964597,0,0,933.145950417123,38.6291503585947,02:08:23 - 2019/01/24,1
0,0,0,0,53.008457040533,0,0,933.130721461887,38.8487094661978,03:08:23 - 2019/01/24,1
0,0,0,0,61.631725412259,0,0,933.286740945703,36.1237511110171,04:08:23 - 2019/01/24,1
0,0,0,0,62.9403023268575,0,0,933.179500171287,35.5244875871565,05:08:23 - 2019/01/24,1
0,0,0,0,64.2845233875735,0,0,933.305045814976,34.6963543885217,06:08:23 - 2019/01/24,1
0,0,0,0,65.8009883101252,0,0,933.440616249747,33.7010858574881,07:08:23 - 2019/01/24,1
0,0,0,39,65.6047964807846,15,58.752,934.071096253866,34.9258086015703,08:08:23 - 2019/01/24,1
0,0,0,60,56.2872750468977,23,90.9024,934.464172738251,38.53771601495,09:08:23 - 2019/01/24,1
0,0,0,69,49.3110791716842,27,100.8576,934.562911118563,42.3686835148215,10:08:24 - 2019/01/24,1
0,0,0,72,38.6041848151775,28,106.4064,934.159236367082,47.4449392034512,11:08:24 - 2019/01/24,0
0,0,0,74,31.19425124835,29,107.8752,933.307430233708,52.1730555879037,12:08:24 - 2019/01/24,0
0,0,0,74,27.7484458545874,29,107.8752,932.096874925383,55.9810404152217,13:08:24 - 2019/01/24,0
0,0,0,73,25.6897611990853,29,103.7952,930.960187128701,60.1059706386802,14:08:24 - 2019/01/24,0
0,0,0,74,22.8993022735104,29,107.8752,930.647279131395,62.7090047005694,15:08:24 - 2019/01/24,0
0,0,0,98,21.1472880498753,40,132.192,930.453261522236,64.1383900825208,16:08:24 - 2019/01/24,0
0,0,0,332,23.7650838455894,156,310.7328,931.020681063398,65.2083985335737,17:08:24 - 2019/01/24,0
0,0,0,0,30.5489764799903,0,0,931.589520850162,59.7640669860862,18:08:24 - 2019/01/24,0
0,0,0,0,34.8736519183405,0,0,932.27481663624,56.124322065801,19:08:24 - 2019/01/24,0
0,0,0,0,44.1146948151919,0,0,932.730236063219,50.8794789338044,20:08:24 - 2019/01/24,0
0,0,0,0,49.9409974525018,0,0,932.462195413298,47.0320071347638,21:08:24 - 2019/01/24,1
0,0,0,0,52.716629996256,0,0,932.611437845648,44.7530366627941,22:08:25 - 2019/01/24,1
0,0,0,0,49.0958121213862,0,0,932.367755436119,44.6569396952758,23:08:25 - 2019/01/24,1
0,0,0,0,53.3198893898599,0,0,932.779302745825,42.308696567236,00:08:25 - 2019/01/25,1
0,0,0,0,57.7515787261573,0,0,932.779472300676,40.4060150384449,01:08:25 - 2019/01/25,1
0,0,0,0,59.7068220278778,0,0,933.045065380964,39.541167018391,02:08:25 - 2019/01/25,1
0,0,0,0,63.6558199468117,0,0,932.985365701842,37.7526639809545,03:08:25 - 2019/01/25,1
0,0,0,0,64.1311924355095,0,0,932.988832892441,37.000811253315,04:08:25 - 2019/01/25,1
0,0,0,0,64.3782956985113,0,0,932.92031649612,36.4702650216572,05:08:25 - 2019/01/25,1
0,0,0,0,67.5230055656925,0,0,933.019097970917,35.084796097939,06:08:25 - 2019/01/25,1
0,0,0,0,69.7976984296364,0,0,933.30633653117,33.7907704303599,07:08:25 - 2019/01/25,1
0,0,0,40,61.9268253085315,15,62.832,933.407517588562,35.8739121190436,08:08:26 - 2019/01/25,1
0,0,0,61,55.0200574731803,24,88.2912,933.88102571309,40.0472627194501,09:08:26 - 2019/01/25,1
0,0,0,69,44.3888387334056,27,100.8576,934.0420244183,44.7990467457529,10:08:26 - 2019/01/25,0
0,0,0,73,34.9402207950227,29,103.7952,933.412018539886,50.8911274853789,11:08:26 - 2019/01/25,0
0,0,0,74,28.1595588421722,29,107.8752,932.375468972131,56.1068486871489,12:08:26 - 2019/01/25,0
0,0,0,74,24.4053205592145,29,107.8752,931.016738402437,59.8374568077897,13:08:26 - 2019/01/25,0
0,0,0,74,21.8081172221379,29,107.8752,929.855301512501,62.9786881224213,14:08:26 - 2019/01/25,0
0,0,0,76,18.7624628070258,30,109.344,929.494653799625,65.6895259777626,15:08:26 - 2019/01/25,0
0,0,0,97,20.0176467272956,39,134.8032,929.212698917861,65.4850757673297,16:08:26 - 2019/01/25,0
0,0,0,630,22.7904051531226,303,542.9664,929.25513709237,65.5625454755199,17:08:26 - 2019/01/25,0
0,0,0,0,28.5374139571397,0,0,929.121793020884,61.1975042245602,18:08:27 - 2019/01/25,0
0,0,0,0,29.7160337195764,0,0,929.349083212319,57.960784430784,19:08:27 - 2019/01/25,0
0,0,0,0,31.7346075158389,0,0,929.955432768191,56.1942155988266,20:08:27 - 2019/01/25,0
0,0,0,0,27.6409682409194,0,0,930.448100212421,56.7935538542502,21:08:27 - 2019/01/25,0
0,0,0,0,34.9929813364042,0,0,931.058754344005,53.8778431200136,22:08:27 - 2019/01/25,0
0,0,0,0,41.1419962769879,0,0,931.341871392436,50.3349100613171,23:08:27 - 2019/01/25,0
0,0,0,0,44.239210582185,0,0,931.534665362211,47.799630616865,00:08:27 - 2019/01/26,0
0,0,0,0,50.4968730631138,0,0,931.647639326208,44.5369641655415,01:08:27 - 2019/01/26,1
0,0,0,0,48.6497118422906,0,0,931.796636477433,44.6889720115916,02:08:27 - 2019/01/26,1
0,0,0,0,51.5716530110751,0,0,931.840481573913,42.5282605490426,03:08:27 - 2019/01/26,1
0,0,0,0,56.24787205981,0,0,931.976152873362,40.5912154031219,04:08:27 - 2019/01/26,1
0,0,0,0,56.7725435617525,0,0,932.281590968267,39.9069069098695,05:08:28 - 2019/01/26,1
0,0,0,0,61.9600756486441,0,0,933.140471989342,37.7328630133376,06:08:28 - 2019/01/26,1
0,0,0,0,61.2865182021953,0,0,933.778166984704,37.6851077482291,07:08:28 - 2019/01/26,1
0,0,0,39,62.8610331292372,15,58.752,934.331757126629,37.6839429858373,08:08:28 - 2019/01/26,1
0,0,0,62,55.5092608901926,24,92.3712,934.756001103795,41.2172873504923,09:08:28 - 2019/01/26,1
0,0,0,70,44.9692166153695,27,104.9376,935.704265810656,46.1840144616164,10:08:28 - 2019/01/26,0
0,0,0,73,35.9733545286821,29,103.7952,935.683045635424,50.9400514109307,11:08:28 - 2019/01/26,0
0,0,0,74,27.9051336088914,29,107.8752,935.192786350685,54.6385090145718,12:08:28 - 2019/01/26,0
0,0,0,74,25.9485721797983,29,107.8752,934.241075793264,59.9556960333139,13:08:28 - 2019/01/26,0
0,0,0,74,23.2212381663643,29,107.8752,933.587134434208,61.8929674718919,14:08:28 - 2019/01/26,0
0,0,0,76,24.1428046454899,30,109.344,933.088467427941,62.7596795217452,15:08:28 - 2019/01/26,0
0,0,0,95,24.4619413374924,38,133.3344,932.904703561778,63.6665866990739,16:08:28 - 2019/01/26,0
0,0,0,700,21.6404735357059,333,627.8304,932.506575380495,65.2782958964087,17:08:28 - 2019/01/26,0
0,0,0,0,23.4749916933592,0,0,932.334355146415,61.177117992478,18:08:29 - 2019/01/26,0
0,0,0,0,26.6813307890409,0,0,932.901167475739,57.8390519159465,19:08:29 - 2019/01/26,0
0,0,0,0,36.0421852562741,0,0,933.795829233808,52.464271895318,20:08:29 - 2019/01/26,0
0,0,0,0,39.1720542481586,0,0,934.71043356566,50.5667156300697,21:08:29 - 2019/01/26,0
0,0,0,0,44.4959164707582,0,0,935.326234236497,47.3086540346148,22:08:29 - 2019/01/26,0
0,0,0,0,45.9750070082915,0,0,935.446333486764,46.4361986426422,23:08:29 - 2019/01/26,0
0,0,0,0,49.5766229954748,0,0,935.848024860654,44.4880421297979,00:08:29 - 2019/01/27,1
0,0,0,0,46.3319007855563,0,0,935.960497786912,44.7978819333686,01:08:29 - 2019/01/27,1
0,0,0,0,49.9523170467329,0,0,935.909517366027,43.5218348825307,02:08:29 - 2019/01/27,1
0,0,0,0,54.9544367847574,0,0,936.02843241575,40.7938877374563,03:08:29 - 2019/01/27,1
0,0,0,0,58.2268716161238,0,0,935.854773254357,39.71355387306,04:08:29 - 2019/01/27,1
0,0,0,0,61.2809473224214,0,0,935.394532085244,38.2977739007894,05:08:29 - 2019/01/27,1
0,0,0,0,60.6990722391226,0,0,935.064900662621,38.6582695869059,06:08:30 - 2019/01/27,1
0,0,0,0,62.6407431732057,0,0,935.170049436308,37.2448281473943,07:08:30 - 2019/01/27,1
0,0,0,43,57.5902469580269,17,61.6896,934.850988102156,38.8300731380761,08:08:30 - 2019/01/27,1
0,0,0,78,44.0971281115673,32,104.1216,934.988162434823,43.4047721808495,09:08:30 - 2019/01/27,1
0,0,0,130,36.2319974750792,57,149.0016,934.145935685235,49.7763648088433,10:08:30 - 2019/01/27,0
0,0,0,123,29.9950716444469,53,147.2064,933.036162263679,55.9833701971675,11:08:30 - 2019/01/27,0
0,0,0,86,23.0830346685168,35,116.688,932.622295391552,60.7693938772617,12:08:30 - 2019/01/27,0
0,0,0,97,19.4081719884967,40,128.112,931.103318500387,64.9363815770244,13:08:30 - 2019/01/27,0
0,0,0,166,16.0183994929892,74,182.1312,929.891166185641,70.6033966244504,14:08:30 - 2019/01/27,0
0,0,0,135,18.1544210995417,58,162.7104,929.300930166108,71.4561742120655,15:08:30 - 2019/01/27,0
0,0,0,108,17.6860221749087,44,146.2272,929.179611497784,70.6843637069612,16:08:30 - 2019/01/27,0
0,0,0,656,18.5610519807045,305,635.664,928.716488730467,70.0651704046835,17:08:31 - 2019/01/27,0
0,0,0,2,22.1324700969352,1,1.4688,928.634367131488,64.8868710440756,18:08:31 - 2019/01/27,0
0,0,0,0,25.6260917569165,0,0,928.755343374691,61.0728570161661,19:08:31 - 2019/01/27,0
0,0,0,0,29.3584692541989,0,0,928.806865286258,58.360929738564,20:08:31 - 2019/01/27,0
0,0,0,0,36.3488481285327,0,0,929.111854604887,53.6827264737044,21:08:31 - 2019/01/27,0
0,0,0,0,41.6502192740413,0,0,928.964724640856,50.8864680646509,22:08:31 - 2019/01/27,0
0,0,0,0,46.8803151811918,0,0,929.195758436027,47.8893228186437,23:08:31 - 2019/01/27,0
0,0,0,0,49.484280413791,0,0,929.065258584676,46.2096405502586,00:08:31 - 2019/01/28,1
0,0,0,0,51.8443844741643,0,0,928.827614844678,44.9627029671244,01:08:31 - 2019/01/28,1
0,0,0,0,51.8497715659498,0,0,928.720694644249,44.1904333901173,02:08:31 - 2019/01/28,1
0,0,0,0,56.5896557594902,0,0,928.760489277924,42.1019456035673,03:08:31 - 2019/01/28,1
0,0,0,0,52.4650347843883,0,0,928.375656015475,43.1770534308351,04:08:32 - 2019/01/28,1
0,0,0,0,53.1560438519852,0,0,928.416313718966,42.5556332674297,05:08:32 - 2019/01/28,1
0,0,0,0,58.5183578885357,0,0,928.372007217374,40.4782315082336,06:08:32 - 2019/01/28,1
0,0,0,1,55.2362679472423,0,4.08,928.856294487775,41.493924545671,07:08:32 - 2019/01/28,1
0,0,0,41,60.0945156677968,15,66.912,929.364716543454,40.4729899892061,08:08:32 - 2019/01/28,1
0,0,0,68,48.5978681384353,27,96.7776,929.545261121499,44.4455265628426,09:08:32 - 2019/01/28,1
0,0,0,92,41.93908558211,38,121.0944,929.671702115433,49.1968542577772,10:08:32 - 2019/01/28,0
0,0,0,123,35.4725268785697,52,153.8976,929.4779173487,54.5820122699462,11:08:32 - 2019/01/28,0
0,0,0,151,26.9763288676004,67,167.7696,928.866880165684,60.2434312496972,12:08:32 - 2019/01/28,0
0,0,0,87,24.2617799346173,35,120.768,927.755752034598,63.4988347085139,13:08:32 - 2019/01/28,0
0,0,0,118,21.3675166487643,50,146.88,926.933059136967,66.4881074204287,14:08:33 - 2019/01/28,0
